공고번호,축종,품종,털색,성별,중성화_여부,특징,접수일시,구조사유,발생장소,공고기간,관할보호센터명,보호장소,전화번호,관할기관,담당자,연락처,특이사항,url,url2
인천-미추홀-2022-00254,개,스피츠,흰색,암컷,미상,"겁이 많음, 침을 많이 흘림",2022-06-20,,미추홀구 염창로 15-1,2022-06-21 ~ 2022-07-01 ,인천광역시 수의사회 ,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)   ",032-515-7567 ,인천광역시 미추홀구  ,미추홀구 ,032-880-4383, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211206685_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211206685.jpg
인천-미추홀-2022-00253,개,시츄,갈/흰,암컷,미상,"칩 정보에 없는 전화번호, 백내장",2022-06-20,,미추홀구 경인로 5,2022-06-21 ~ 2022-07-01 ,인천광역시 수의사회 ,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)   ",032-515-7567 ,인천광역시 미추홀구  ,미추홀구 ,032-880-4383, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211206207_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211206207.jpg
인천-미추홀-2022-00252,개,말티즈,흰색,수컷,예,"중성화O, 미용한지 기간이 좀 지난걸로 추정",2022-06-20,,미추홀구 도화지구대,2022-06-21 ~ 2022-07-01 ,인천광역시 수의사회 ,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)   ",032-515-7567 ,인천광역시 미추홀구  ,미추홀구 ,032-880-4383, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211206420_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211206420.jpg
인천-중구-2022-00335,개,말티즈,흰색,수컷,예,매우 착하고 사람 잘 따름,2022-06-20,돌아다니는 개,중산동 한집에뜰 근처,2022-06-21 ~ 2022-07-01 ,신공항동물병원 ,인천광역시 중구 운남동로3번길 9 (운남동)   ,032-751-4598 ,인천광역시 중구  ,김근영 ,032-760-8942, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206201206355_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206201206355.jpg
대구-달성-2022-00371,개,믹스견,흰갈,수컷,아니오,순함,2022-06-20,,네이처파크,2022-06-21 ~ 2022-07-01 ,동인동물병원 ,대구광역시 중구 동인동4가 국채보상로 724 (동인동4가)  가창면 관할 ,053-424-4258 ,대구광역시 달성군  ,동물보호 담당 ,053-668-3863, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201906701_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201906701.jpg
대구-북구-2022-00176,개,포메라니안,갈색,수컷,예,.,2022-06-20,,산격로 7,2022-06-21 ~ 2022-07-01 ,대구유기동물보호협회 ,대구광역시 동구 금강로 151-13 (금강동)   ,053-964-6258 ,대구광역시 북구  ,도유경 ,053-665-3192, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211006456_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211006456.jpg
대구-동구-2022-00174,개,시츄,갈색+흰색,암컷,아니오,피부병,2022-06-20,,혁신대로 423,2022-06-21 ~ 2022-07-01 ,대구유기동물보호센터 ,대구광역시 동구 금강로 151-13 (금강동)   ,053-964-6258 ,대구광역시 동구  ,박우희 ,053-662-2654, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211306143_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211306143.jpg
부산-사상-2022-00152,개,믹스견,검흰,암컷,미상,사상구-152 검흰,2022-06-20,,주례 삼선병원 부근,2022-06-21 ~ 2022-07-01 ,유기동물및동물보호협 ,부산광역시 강서구 가락대로1283번길 25-2 (봉림동)   ,051-971-6208 ,부산광역시 사상구  ,여선희 ,051-310-4781, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206211606688_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206211606688.jpg
부산-강서-2022-00211,개,믹스견,흰색,수컷,아니오,진도믹스/목줄 맨 채로 인근에서 배회,2022-06-20,,송정동1523-4,2022-06-21 ~ 2022-07-01 ,(사)하얀비둘기 ,부산광역시 강서구 제도로 726 (강동동)   ,051-293-9779 ,부산광역시 강서구  ,김세희 ,051-970-4814, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211406896_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211406896.jpg
부산-북구-2022-00220,개,믹스견,흰색,수컷,아니오,"온순함,영양부족으로많이마른상태,탈수증상",2022-06-20,,덕천로 66-7,2022-06-21 ~ 2022-07-01 ,부산동물보호센터 ,부산광역시 강서구 맥도강변길 752-15 (대저2동)   ,051-832-7119 ,부산광역시 북구  ,노가영 ,051-309-4651, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/20220621130623_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/20220621130623.jpg
부산-북구-2022-00219,개,믹스견,"흰,연한황색",암컷,아니오,"4두동시발견,눈주위에검은얼룩,영양부족상태,겁이많음",2022-06-20,,중리로 69(만덕동),2022-06-21 ~ 2022-07-01 ,부산동물보호센터 ,부산광역시 강서구 맥도강변길 752-15 (대저2동)   ,051-832-7119 ,부산광역시 북구  ,노가영 ,051-309-4651, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206211306807_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206211306807.jpg
부산-북구-2022-00218,개,믹스견,"흰,갈색",암컷,아니오,"4두동시발견,눈주위에검은얼룩,경계심,겁이많음",2022-06-20,,중리로 69(만덕동),2022-06-21 ~ 2022-07-01 ,부산동물보호센터 ,부산광역시 강서구 맥도강변길 752-15 (대저2동)   ,051-832-7119 ,부산광역시 북구  ,노가영 ,051-309-4651, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206211306323_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206211306323.jpg
부산-북구-2022-00217,개,믹스견,"흰,갈색",수컷,아니오,"4두동시발견,경계심,겁이많음",2022-06-20,,중리로 69(만덕동),2022-06-21 ~ 2022-07-01 ,부산동물보호센터 ,부산광역시 강서구 맥도강변길 752-15 (대저2동)   ,051-832-7119 ,부산광역시 북구  ,노가영 ,051-309-4651, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206211306604_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206211306604.jpg
부산-북구-2022-00216,개,믹스견,"흰,갈색",수컷,아니오,"4두동시발견,다리에때가많이탐,겁이많음",2022-06-20,,중리로 69(만덕동),2022-06-21 ~ 2022-07-01 ,부산동물보호센터 ,부산광역시 강서구 맥도강변길 752-15 (대저2동)   ,051-832-7119 ,부산광역시 북구  ,노가영 ,051-309-4651, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206211306476_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206211306476.jpg
부산-부산진-2022-00171,개,시츄,흰갈,수컷,미상,흰갈&핑크색 회색 줄무늬 옷 착용,2022-06-20,,개금백병원 후문 부근,2022-06-21 ~ 2022-07-01 ,동물보호관리협회 ,부산광역시 강서구 가락대로1283번길 25-2 (봉림동)   ,051-971-6208 ,부산광역시 부산진구  ,부산진구청 ,051-605-4474, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206210906621_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206210906621.jpg
부산-부산진-2022-00174,개,요크셔 테리어,검갈,암컷,미상,"검갈&기력소진,노쇠,허약,탈진,소유자가 소유권 포기",2022-06-20,,구청 당직실,2022-06-21 ~ 2022-07-01 ,동물보호관리협회 ,부산광역시 강서구 가락대로1283번길 25-2 (봉림동)   ,051-971-6208 ,부산광역시 부산진구  ,부산진구청 ,051-605-4474, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206210906316_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206210906316.jpg
부산-부산진-2022-00173,개,믹스견,갈색,수컷,미상,갈색,2022-06-20,,구청 당직실,2022-06-21 ~ 2022-07-01 ,동물보호관리협회 ,부산광역시 강서구 가락대로1283번길 25-2 (봉림동)   ,051-971-6208 ,부산광역시 부산진구  ,부산진구청 ,051-605-4474, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206210906283_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206210906283.jpg
부산-부산진-2022-00172,개,믹스견,흰갈,암컷,미상,흰갈&겁많음,2022-06-20,,구청 당직실,2022-06-21 ~ 2022-07-01 ,동물보호관리협회 ,부산광역시 강서구 가락대로1283번길 25-2 (봉림동)   ,051-971-6208 ,부산광역시 부산진구  ,부산진구청 ,051-605-4474, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206210906708_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206210906708.jpg
부산-동구-2022-00054,개,말티즈,흰색,암컷,아니오,"미용 돼있고 하네스 착용, 순하며 사람 잘 따름",2022-06-20,,동구 홍곡로 50 이편한세상 단지 내,2022-06-21 ~ 2022-07-01 ,사단법인 하얀비둘기 ,부산광역시 강서구 제도로 726 (강동동)   ,051-293-9779 ,부산광역시 동구  ,나선임 ,051-440-4521, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211106152_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211106152.jpg
서울-강동-2022-00119,개,믹스견,흰,수컷,아니오,양귀쫑긋. 코초코색. 주황색 가죽목줄. 경계심함/입질있음/다가가면 으르렁댐. 꼬리단미안됨. 털때탐.,2022-06-20,,상일로 55 고덕자이아파트 맞은편 주택단지 인근,2022-06-21 ~ 2022-07-01 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37  (사)한국동물구조관리협회 ,031-867-9119 ,서울특별시 강동구  ,강동구청 반려동물팀 ,02-3425-6015, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211406622_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211406622.jpg
서울-서초-2022-00051,개,믹스견,갈,암컷,미상,양귀처짐. 코초코색. 네발 모두 끝이 흰색. 겁이많음. 꼬리단미안됨. 털때탐. 진드기오염.,2022-06-20,,내곡동 산12-414 인근,2022-06-21 ~ 2022-07-11 ,한국동물구조관리협회 ,경기도 양주시 남면 상수리  410-1 ,031-867-9119 ,서울특별시 서초구  ,서초구청 ,02-2155-8756, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211406789_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211406789.jpg
서울-마포-2022-00134,개,프렌치 불독,흰색,수컷,예,알러지심함/순함/동물등록되어있음,2022-06-20,,망원2번출구,2022-06-21 ~ 2022-07-01 ,홍익동물병원 ,서울특별시 마포구 독막로 45 (합정동)   ,02-325-2026 ,서울특별시 마포구  ,이동주 ,02-3153-8543, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201706982_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201706982.jpg
서울-은평-2022-00124,개,포메라니안,갈/흰,수컷,아니오,양귀쫑긋. 검정코. 목 부분 털이 흰색. 사람을 잘 따름. 꼬리단미안됨. 털때탐.,2022-06-20,,연서로 10-12 인근,2022-06-21 ~ 2022-07-01 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-48   ,031-867-9119 ,서울특별시 은평구  ,이지현 ,02-351-6842, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211406687_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211406687.jpg
서울-성북-2022-00056,개,푸들,흰,암컷,미상,양귀처짐. 초코색코. 전체적으로 미용되어있음. 눈물자국. 사람에게 친근함/겁이많음.,2022-06-20,,정릉3동727-7 인근,2022-06-21 ~ 2022-07-01 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,서울특별시 성북구  ,조은정 ,02-2241-3932, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211406199_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206211406199.jpg
경남-창원1-2022-00263,개,슈나우져,흰색+회색,암컷,아니오,L-6-1-18 흰색+회색. 미용되어있음. 내장칩동물등록:이름;청호,2022-06-20,,의창구 봉곡동 39-5번지 가게 안,2022-06-20 ~ 2022-06-30 ,창원유기동물보호소 ,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터)  축산과 ",055-225-5701 ,경상남도 창원시 의창성산구  ,창원의창선산구 ,055-225-5701, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206201406715_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206201406715.jpg
경남-양산-2022-00131,개,믹스견,흰색,암컷,미상,흰색 생후3개월추정,2022-06-20,,어곡동191 (한국무역),2022-06-20 ~ 2022-06-30 ,양산시 동물보호센터 ,경상남도 양산시 동면 석산리  392 양산시농업기술센터 ,055-392-5669 ,경상남도 양산시  ,양산시 ,055-392-5663, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201406719_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201406719.jpg
경남-양산-2022-00130,개,믹스견,흰색,수컷,미상,흰색 생후3개월추정,2022-06-20,,어곡동191 (한국무역),2022-06-20 ~ 2022-06-30 ,양산시 동물보호센터 ,경상남도 양산시 동면 석산리  392 양산시농업기술센터 ,055-392-5669 ,경상남도 양산시  ,양산시 ,055-392-5663, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201406554_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201406554.jpg
경남-양산-2022-00129,개,믹스견,흰색,수컷,미상,흰색 생후3개월추정,2022-06-20,,어곡동191 (한국무역),2022-06-20 ~ 2022-06-30 ,양산시 동물보호센터 ,경상남도 양산시 동면 석산리  392 양산시농업기술센터 ,055-392-5669 ,경상남도 양산시  ,양산시 ,055-392-5663, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201406785_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201406785.jpg
경남-거제-2022-00527,개,믹스견,흰색,암컷,아니오,"어미,형제견2같이 입소",2022-06-20,유기견발생,하청면 주택가,2022-06-20 ~ 2022-06-30 ,거제시유기동물보호소 ,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장)  거제시유기동물보호소 ",055-639-6368 ,경상남도 거제시  ,김부근 ,055-639-6366, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201506394_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201506394.jpg
경남-거제-2022-00526,개,믹스견,검정,암컷,아니오,"어미,형제견2같이 입소",2022-06-20,유기견발생,하청면 주택가,2022-06-20 ~ 2022-06-30 ,거제시유기동물보호소 ,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장)  거제시유기동물보호소 ",055-639-6368 ,경상남도 거제시  ,김부근 ,055-639-6366, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201506618_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201506618.jpg
경남-거제-2022-00525,개,믹스견,흰색,수컷,아니오,"어미,형제견2같이 입소",2022-06-20,유기견발생,하청면 주택가,2022-06-20 ~ 2022-06-30 ,거제시유기동물보호소 ,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장)  거제시유기동물보호소 ",055-639-6368 ,경상남도 거제시  ,김부근 ,055-639-6366, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201506261_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201506261.jpg
경남-거제-2022-00524,개,믹스견,흰색,암컷,아니오,새끼3마리 같이 입소,2022-06-20,유기견발생,하청면 주택가,2022-06-20 ~ 2022-06-30 ,거제시유기동물보호소 ,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장)  거제시유기동물보호소 ",055-639-6368 ,경상남도 거제시  ,김부근 ,055-639-6366, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220620150654_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220620150654.jpg
경남-거제-2022-00523,개,믹스견,흰색,암컷,아니오,순함,2022-06-20,유기견발생,하청면 주택가,2022-06-20 ~ 2022-06-30 ,거제시유기동물보호소 ,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장)  거제시유기동물보호소 ",055-639-6368 ,경상남도 거제시  ,김부근 ,055-639-6366, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201506737[1]_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201506737[1].jpg
